"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G900","2020-05-13 00:00:00","20.000","23.000","2.600","25.600","0.880","1008.600","","0.000","-99.000","-99.000","-99.000","27.700","","25.200",""
"C0S660","2020-05-13 00:00:00","794.000","0.000","0.000","19.800","1.000","928.000","","6.000","-99.000","-99.000","-99.000","28.800","","19.600",""
"C0M640","2020-05-13 00:00:00","155.000","0.000","0.000","22.900","0.990","994.000","","27.500","-99.000","-99.000","-99.000","27.100","","22.900",""
"C0R660","2020-05-13 00:00:00","20.000","83.000","1.100","26.700","0.840","1010.000","","0.000","-99.000","-99.000","-99.000","30.700","","26.700",""
"C0UA10","2020-05-13 00:00:00","1711.000","192.000","0.700","13.900","1.000","834.100","","7.000","-99.000","-99.000","-99.000","18.100","","13.900",""
"C0V770","2020-05-13 00:00:00","26.000","341.000","0.700","25.400","0.840","1008.600","","0.500","-99.000","-99.000","-99.000","30.500","","25.400",""
"C0E730","2020-05-13 00:00:00","26.000","41.000","0.400","22.500","0.890","1007.600","","10.500","-99.000","-99.000","-99.000","25.300","","22.500",""
"C0V810","2020-05-13 00:00:00","32.000","0.000","0.000","25.500","0.870","1007.000","","0.000","-99.000","-99.000","-99.000","28.600","","25.500",""
"C0A9C0","2020-05-13 00:00:00","35.000","97.000","2.400","24.000","0.740","1010.300","","6.000","-99.000","-99.000","-99.000","24.800","","22.600",""
"C0E850","2020-05-13 00:00:00","104.000","0.000","0.000","21.300","0.970","999.600","","10.000","-99.000","-99.000","-99.000","24.400","","21.100",""
"C0T9B0","2020-05-13 00:00:00","558.000","0.000","0.200","19.600","0.990","953.200","","8.500","-99.000","-99.000","-99.000","23.400","","18.700",""
"C0G650","2020-05-13 00:00:00","34.000","143.000","0.300","24.600","0.990","1007.300","","0.000","-99.000","-99.000","-99.000","29.700","","24.600",""
"C0K580","2020-05-13 00:00:00","26.000","0.000","0.000","23.600","0.990","1010.100","","0.000","-99.000","-99.000","-99.000","28.300","","23.600",""
"C0X050","2020-05-13 00:00:00","25.000","159.000","0.300","23.500","0.990","1007.900","","8.000","-99.000","-99.000","-99.000","30.200","","23.500",""
"CM0100","2020-05-13 00:00:00","25.000","102.000","1.200","22.500","0.760","1009.400","","13.000","-99.000","-99.000","-99.000","25.000","","22.300",""
"C0AC70","2020-05-13 00:00:00","71.000","94.000","0.800","22.000","0.850","1005.800","","25.500","-99.000","-99.000","-99.000","23.800","","21.700",""
"CM0130","2020-05-13 00:00:00","11.000","19.000","1.500","25.900","0.780","1011.400","","0.000","-99.000","-99.000","-99.000","27.800","","25.700",""
"C0W110","2020-05-13 00:00:00","16.000","25.000","6.100","21.500","0.890","1013.500","","0.500","-99.000","-99.000","-99.000","23.100","","20.900",""
"C0R670","2020-05-13 00:00:00","26.000","81.000","4.400","26.500","0.750","1009.800","","0.000","-99.000","-99.000","-99.000","29.500","","26.500",""
"C0X120","2020-05-13 00:00:00","28.000","345.000","1.000","24.800","0.870","1009.800","","5.500","-99.000","-99.000","-99.000","28.000","","24.800",""
"C0R100","2020-05-13 00:00:00","1006.000","277.000","0.500","19.500","0.990","903.200","","22.000","-99.000","-99.000","-99.000","24.900","","18.300",""
"C0R740","2020-05-13 00:00:00","58.000","100.000","5.500","26.000","0.770","1005.800","","0.000","11.700","96.000","","29.700","","26.000",""
"C0C700","2020-05-13 00:00:00","151.000","89.000","4.000","22.200","0.760","996.000","","6.000","-99.000","-99.000","-99.000","23.800","","21.200",""
"C0W130","2020-05-13 00:00:00","18.000","15.000","3.100","23.900","0.860","1009.200","","0.000","-99.000","-99.000","-99.000","26.500","","23.700",""
"C0F9R0","2020-05-13 00:00:00","20.000","35.000","1.800","23.900","1.000","1010.200","","0.000","-99.000","-99.000","-99.000","27.000","","23.700",""
"C0V660","2020-05-13 00:00:00","25.000","17.000","1.900","25.300","0.880","1009.200","","8.000","-99.000","-99.000","-99.000","30.200","","25.300",""
"C0G780","2020-05-13 00:00:00","27.000","1.000","1.000","24.600","0.880","1008.200","","0.000","-99.000","-99.000","-99.000","28.200","","24.600",""
"C0C590","2020-05-13 00:00:00","72.000","44.000","1.300","21.900","0.800","1004.100","","9.500","-99.000","-99.000","-99.000","25.000","","21.700",""
"C0I520","2020-05-13 00:00:00","3860.000","195.000","9.200","3.500","0.630","643.200","","-99.000","-99.000","-99.000","-99.000","5.700","","2.500",""
"C0M790","2020-05-13 00:00:00","15.000","239.000","0.300","23.700","0.890","1008.900","","0.000","-99.000","-99.000","-99.000","29.400","","23.700",""
"C0R130","2020-05-13 00:00:00","1040.000","108.000","1.500","21.400","0.840","897.300","","3.500","-99.000","-99.000","-99.000","27.400","","20.300",""
"C0AH30","2020-05-13 00:00:00","755.000","132.000","5.600","17.100","0.990","928.900","","33.500","-99.000","-99.000","-99.000","19.100","","15.900",""
"C0X170","2020-05-13 00:00:00","50.000","53.000","0.800","24.400","0.950","1005.700","","9.500","-99.000","-99.000","-99.000","31.300","","24.400",""
"C0K291","2020-05-13 00:00:00","8.000","73.000","0.700","24.500","0.910","1011.200","","0.000","-99.000","-99.000","-99.000","27.400","","24.500",""
"C0D480","2020-05-13 00:00:00","223.000","0.000","0.000","19.100","0.960","986.100","","14.500","-99.000","-99.000","-99.000","22.900","","19.100",""
"C0F0C0","2020-05-13 00:00:00","983.000","193.000","0.500","19.300","0.990","904.300","","20.500","-99.000","-99.000","-99.000","22.000","","18.900",""
"C0U860","2020-05-13 00:00:00","5.000","0.000","0.000","21.600","1.000","1014.400","","10.000","-99.000","-99.000","-99.000","26.600","","21.400",""
"C0UA50","2020-05-13 00:00:00","808.000","175.000","0.700","17.500","0.990","925.200","","43.000","-99.000","-99.000","-99.000","24.000","","16.600",""
"C0X320","2020-05-13 00:00:00","30.000","0.000","0.000","22.900","0.950","1007.800","","7.500","-99.000","-99.000","-99.000","29.400","","22.800",""
"C0T960","2020-05-13 00:00:00","120.000","0.000","0.100","21.800","0.990","1001.200","","27.500","-99.000","-99.000","-99.000","30.300","","21.400",""
"C0SA80","2020-05-13 00:00:00","136.000","101.000","1.300","25.000","0.780","998.000","","0.000","-99.000","-99.000","-99.000","34.900","","24.000",""
"C0F9Q0","2020-05-13 00:00:00","149.000","0.000","0.000","22.300","1.000","993.800","","0.000","-99.000","-99.000","-99.000","27.400","","22.300",""
"C0F9X0","2020-05-13 00:00:00","166.000","360.000","2.200","23.700","0.920","992.600","","0.000","-99.000","-99.000","-99.000","27.400","","23.700",""
"C0F0D0","2020-05-13 00:00:00","3171.000","150.000","1.900","5.600","0.990","699.500","","2.000","-99.000","-99.000","-99.000","10.000","","5.600",""
"C0S730","2020-05-13 00:00:00","110.000","52.000","12.600","23.900","0.930","999.800","","1.500","18.500","48.000","","31.300","","23.500",""
"C0T790","2020-05-13 00:00:00","2830.000","108.000","1.000","9.200","0.970","728.600","","9.000","-99.000","-99.000","-99.000","14.800","","9.200",""
"C0V750","2020-05-13 00:00:00","50.000","52.000","1.000","25.700","0.890","1007.200","","0.500","-99.000","-99.000","-99.000","30.800","","25.700",""
"C0K530","2020-05-13 00:00:00","12.000","15.000","1.800","25.100","0.890","1010.400","","0.000","-99.000","-99.000","-99.000","26.600","","24.800",""
"C0M780","2020-05-13 00:00:00","30.000","0.000","0.000","24.100","0.870","1008.600","","0.000","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0V360","2020-05-13 00:00:00","94.000","0.000","0.000","22.900","0.990","1001.100","","37.500","-99.000","-99.000","-99.000","31.000","","22.900",""
"C0K510","2020-05-13 00:00:00","10.000","0.000","0.200","24.000","0.890","1009.900","","0.000","-99.000","-99.000","-99.000","27.800","","24.000",""
"C0D650","2020-05-13 00:00:00","97.000","86.000","1.500","21.900","0.790","1001.400","","16.500","-99.000","-99.000","-99.000","24.000","","21.800",""
"C0V630","2020-05-13 00:00:00","19.000","36.000","0.500","25.900","0.820","1009.500","","0.000","-99.000","-99.000","-99.000","29.100","","25.900",""
"C0U910","2020-05-13 00:00:00","17.000","220.000","0.900","21.900","0.910","1013.100","","11.000","-99.000","-99.000","-99.000","24.900","","21.800",""
"C0U600","2020-05-13 00:00:00","10.000","0.000","0.200","21.600","0.990","1013.400","","17.500","-99.000","-99.000","-99.000","26.500","","21.300",""
"C0G820","2020-05-13 00:00:00","29.000","0.000","0.000","24.200","0.900","1007.600","","0.000","-99.000","-99.000","-99.000","28.900","","24.200",""
"C0R590","2020-05-13 00:00:00","72.000","72.000","1.100","25.500","0.990","1003.400","","15.000","-99.000","-99.000","-99.000","30.900","","24.300",""
"C0A9E0","2020-05-13 00:00:00","26.000","73.000","1.200","23.700","0.720","1011.600","","5.000","-99.000","-99.000","-99.000","24.500","","22.500",""
"C0R480","2020-05-13 00:00:00","57.000","0.000","0.100","25.600","0.910","1004.600","","18.500","-99.000","-99.000","-99.000","31.300","","25.300",""
"C0X300","2020-05-13 00:00:00","70.000","0.000","0.200","22.600","0.990","1003.600","","17.000","-99.000","-99.000","-99.000","29.000","","22.600",""
"C0U970","2020-05-13 00:00:00","7.000","268.000","0.500","22.100","0.920","1015.200","","16.500","-99.000","-99.000","-99.000","25.600","","22.000",""
"C0SA90","2020-05-13 00:00:00","497.000","35.000","0.700","21.300","0.990","957.200","","0.000","-99.000","-99.000","-99.000","30.200","","21.300",""
"C0R750","2020-05-13 00:00:00","551.000","52.000","9.800","21.100","1.000","950.700","","0.000","14.900","50.000","","28.100","","21.000",""
"C0R340","2020-05-13 00:00:00","230.000","26.000","2.300","23.200","0.920","986.000","","0.000","-99.000","-99.000","-99.000","32.400","","23.200",""
"C0M750","2020-05-13 00:00:00","10.000","75.000","0.800","24.600","0.870","1010.500","","0.000","-99.000","-99.000","-99.000","28.400","","24.600",""
"C0I110","2020-05-13 00:00:00","161.000","2.000","0.600","24.000","0.910","994.000","","17.500","-99.000","-99.000","-99.000","28.300","","24.000",""
"C0V370","2020-05-13 00:00:00","74.000","0.000","0.000","23.400","1.000","1004.100","","11.500","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0C690","2020-05-13 00:00:00","242.000","158.000","2.400","20.900","0.770","985.500","","12.500","-99.000","-99.000","-99.000","22.700","","20.400",""
"C0A540","2020-05-13 00:00:00","401.000","0.000","0.000","19.700","0.910","970.600","","12.000","-99.000","-99.000","-99.000","22.300","","18.500",""
"C0SA60","2020-05-13 00:00:00","6.000","351.000","1.400","24.500","0.830","1012.300","","0.000","-99.000","-99.000","-99.000","32.200","","24.300",""
"C0H950","2020-05-13 00:00:00","192.000","0.000","0.000","22.000","0.990","990.000","","3.500","-99.000","-99.000","-99.000","28.200","","22.000",""
"C0O960","2020-05-13 00:00:00","112.000","27.000","0.300","23.300","0.930","998.400","","27.500","-99.000","-99.000","-99.000","29.100","","23.300",""
"C0E880","2020-05-13 00:00:00","507.000","0.000","0.000","22.200","0.990","955.200","","0.000","-99.000","-99.000","-99.000","23.100","","20.300",""
"C0AH10","2020-05-13 00:00:00","30.000","95.000","3.100","23.600","1.000","1010.100","","22.500","-99.000","-99.000","-99.000","24.600","","22.300",""
"C0R820","2020-05-13 00:00:00","588.000","95.000","0.300","22.000","0.910","948.000","","0.500","-99.000","-99.000","-99.000","33.800","","21.900",""
"C0AG90","2020-05-13 00:00:00","25.000","101.000","0.600","23.500","0.840","1011.700","","21.500","-99.000","-99.000","-99.000","24.800","","22.400",""
"C0V450","2020-05-13 00:00:00","51.000","198.000","0.800","26.200","0.990","1005.600","","0.000","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0M720","2020-05-13 00:00:00","225.000","111.000","0.800","22.500","0.940","986.200","","24.000","-99.000","-99.000","-99.000","27.300","","22.400",""
"C0AD10","2020-05-13 00:00:00","27.000","114.000","4.600","24.700","0.670","1010.100","","5.500","13.400","118.000","","24.700","","22.300",""
"C0Z180","2020-05-13 00:00:00","34.000","71.000","0.800","23.400","0.860","1010.600","","6.000","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0K420","2020-05-13 00:00:00","42.000","0.000","0.000","24.200","0.860","1006.700","","0.000","-99.000","-99.000","-99.000","27.400","","23.700",""
"C0D540","2020-05-13 00:00:00","227.000","67.000","0.300","20.100","0.980","987.500","","6.000","-99.000","-99.000","-99.000","23.000","","20.100",""
"C0E590","2020-05-13 00:00:00","40.000","113.000","0.700","21.400","1.000","1006.400","","0.500","-99.000","-99.000","-99.000","25.400","","21.400",""
"C0Z330","2020-05-13 00:00:00","488.000","112.000","0.400","19.700","0.990","961.900","","7.500","-99.000","-99.000","-99.000","30.600","","19.700",""
"C0R580","2020-05-13 00:00:00","10.000","17.000","1.300","26.400","0.860","1010.400","","0.000","-99.000","-99.000","-99.000","31.400","","26.200",""
"C0S810","2020-05-13 00:00:00","65.000","345.000","1.700","24.000","0.870","1008.600","","2.500","-99.000","-99.000","-99.000","32.100","","23.200",""
"C0V820","2020-05-13 00:00:00","441.000","43.000","1.400","22.000","0.990","965.000","","24.000","-99.000","-99.000","-99.000","29.700","","21.500",""
"C0K490","2020-05-13 00:00:00","91.000","241.000","0.300","22.900","0.940","1001.000","","0.000","-99.000","-99.000","-99.000","28.300","","22.900",""
"C0SA20","2020-05-13 00:00:00","857.000","45.000","1.700","19.000","1.000","918.900","","0.000","-99.000","-99.000","-99.000","26.800","","19.000",""
"CM0140","2020-05-13 00:00:00","26.000","64.000","1.000","25.300","0.750","1011.500","","5.500","-99.000","-99.000","-99.000","30.000","","23.900",""
"C0AC80","2020-05-13 00:00:00","40.000","61.000","1.000","22.300","0.810","1009.200","","19.500","-99.000","-99.000","-99.000","23.300","","21.500",""
"C0M810","2020-05-13 00:00:00","1354.000","136.000","0.900","18.100","0.920","866.600","","8.500","-99.000","-99.000","-99.000","21.600","","17.500",""
"C0I360","2020-05-13 00:00:00","300.000","96.000","3.100","23.000","0.870","977.200","","3.500","-99.000","-99.000","-99.000","25.900","","22.500",""
"C0C620","2020-05-13 00:00:00","19.000","89.000","2.000","22.900","0.770","1009.700","","8.000","-99.000","-99.000","-99.000","24.900","","22.200",""
"C0M850","2020-05-13 00:00:00","695.000","0.000","0.000","20.900","0.990","934.500","","14.500","-99.000","-99.000","-99.000","27.800","","20.800",""
"C0UA20","2020-05-13 00:00:00","2619.000","211.000","2.600","9.300","1.000","-99.000","","3.500","-99.000","-99.000","-99.000","14.500","","9.200",""
"C0F9V0","2020-05-13 00:00:00","525.000","168.000","2.000","22.700","0.880","953.000","","15.000","-99.000","-99.000","-99.000","26.800","","22.500",""
"C0T900","2020-05-13 00:00:00","160.000","0.000","0.100","21.600","0.890","995.300","","7.500","-99.000","-99.000","-99.000","29.000","","21.200",""
"C0K440","2020-05-13 00:00:00","35.000","0.000","0.000","23.600","0.890","1007.900","","0.000","-99.000","-99.000","-99.000","27.000","","23.300",""
"C0Z250","2020-05-13 00:00:00","1124.000","0.000","0.000","17.300","0.990","891.700","","29.000","-99.000","-99.000","-99.000","23.500","","17.300",""
"C0G860","2020-05-13 00:00:00","45.000","194.000","0.300","24.900","0.860","1005.200","","0.000","-99.000","-99.000","-99.000","29.000","","24.900",""
"C0V790","2020-05-13 00:00:00","410.000","16.000","1.500","22.900","0.940","965.400","","14.000","-99.000","-99.000","-99.000","30.000","","22.300",""
"C0V740","2020-05-13 00:00:00","60.000","38.000","0.400","24.800","0.980","1006.000","","62.000","-99.000","-99.000","-99.000","30.500","","23.600",""
"C0Z200","2020-05-13 00:00:00","153.000","0.000","0.000","21.800","0.910","998.600","","12.500","-99.000","-99.000","-99.000","28.800","","21.600",""
"C0K520","2020-05-13 00:00:00","10.000","9.000","0.500","24.400","0.880","1009.700","","0.000","-99.000","-99.000","-99.000","27.500","","24.200",""
"C0X250","2020-05-13 00:00:00","33.000","20.000","0.500","24.400","0.860","1008.100","","7.500","-99.000","-99.000","-99.000","30.000","","24.400",""
"C0S940","2020-05-13 00:00:00","150.000","31.000","1.800","22.600","0.940","996.900","","5.000","-99.000","-99.000","-99.000","31.400","","22.000",""
"CM0110","2020-05-13 00:00:00","7.000","28.000","2.100","24.700","0.810","1011.000","","-99.000","-99.000","-99.000","-99.000","27.000","","24.300",""
"C0A970","2020-05-13 00:00:00","96.000","0.000","0.000","21.900","0.990","1004.600","","4.500","-99.000","-99.000","-99.000","22.000","","19.700",""
"C0M700","2020-05-13 00:00:00","150.000","76.000","0.500","22.000","1.000","995.500","","3.500","-99.000","-99.000","-99.000","28.100","","22.000",""
"C0U990","2020-05-13 00:00:00","31.000","252.000","0.700","21.900","0.980","1012.500","","13.500","-99.000","-99.000","-99.000","25.900","","21.700",""
"C0D590","2020-05-13 00:00:00","143.000","49.000","2.800","20.900","0.870","997.300","","14.000","-99.000","-99.000","-99.000","24.000","","20.700",""
"C0S790","2020-05-13 00:00:00","236.000","19.000","0.900","23.000","0.850","988.700","","0.000","-99.000","-99.000","-99.000","33.800","","22.900",""
"C0A570","2020-05-13 00:00:00","360.000","0.000","0.000","19.300","0.990","974.200","","15.500","-99.000","-99.000","-99.000","22.200","","19.200",""
"C0M800","2020-05-13 00:00:00","440.000","0.000","0.000","21.500","0.940","963.500","","21.000","-99.000","-99.000","-99.000","27.800","","21.500",""
"C0E870","2020-05-13 00:00:00","34.000","0.000","0.000","21.900","0.990","1009.700","","7.000","-99.000","-99.000","-99.000","25.200","","21.900",""
"C0V490","2020-05-13 00:00:00","20.000","314.000","1.600","26.700","0.990","1009.600","","1.000","-99.000","-99.000","-99.000","29.700","","26.600",""
